,brewery_name,review_overall,beer_style,beer_name,beer_abv,beer_brew_name,unique_id,user_id
20152,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,2923
20153,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,946
20154,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,3227
20155,Founders Brewing Company,3.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,9343
20156,Founders Brewing Company,5.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,8367
20157,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,9629
20158,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,4116
20159,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,4969
20160,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,10326
20161,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,3278
20162,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,631
20163,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,1564
20164,Founders Brewing Company,5.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,3703
20165,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,9470
20166,Founders Brewing Company,3.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,2289
20167,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,2346
20168,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,1290
20169,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,7313
20170,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,7787
20171,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,9516
20172,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,789
20173,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,2897
20174,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,6742
20175,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,2954
20176,Founders Brewing Company,3.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,3797
20177,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,10633
20178,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,3302
20179,Founders Brewing Company,5.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,6567
20180,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,2477
20181,Founders Brewing Company,3.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,7825
20182,Founders Brewing Company,3.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,8252
20183,Founders Brewing Company,3.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,1553
20184,Founders Brewing Company,2.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,3923
20185,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,6964
20186,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,7318
20187,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,10370
20188,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,8774
20189,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,10434
20190,Founders Brewing Company,3.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,1431
20191,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,3697
20192,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,2525
20193,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,3567
20194,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,7585
20195,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,2973
20196,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,37
20197,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,3024
20198,Founders Brewing Company,3.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,2397
20199,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,7324
20200,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,7565
20201,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,4128
20202,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,3405
20203,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,5998
20204,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,6441
20205,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,7090
20206,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,1713
20207,Founders Brewing Company,3.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,420
20208,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,3139
20209,Founders Brewing Company,3.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,7211
20210,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,6748
20211,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,6825
20212,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,3094
20213,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,5922
20214,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,1360
20215,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,2407
20216,Founders Brewing Company,5.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,3740
20217,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,6862
20218,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,7244
20219,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,908
20220,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,667
20221,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,5167
20222,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,9356
20223,Founders Brewing Company,3.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,7383
20224,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,5346
20225,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,7125
20226,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,3810
20227,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,6454
20228,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,460
20229,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,8502
20230,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,9465
20231,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,6640
20232,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,1739
20233,Founders Brewing Company,3.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,7199
20234,Founders Brewing Company,5.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,10555
20235,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,6204
20236,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,8063
20237,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,4954
20238,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,5466
20239,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,10085
20240,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,975
20241,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,6632
20242,Founders Brewing Company,3.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,9396
20243,Founders Brewing Company,3.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,7428
20244,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,5537
20245,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,7180
20246,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,2450
20247,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,3910
20248,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,7952
20249,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,4322
20250,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,6916
20251,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,9011
20252,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,10586
20253,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,9704
20254,Founders Brewing Company,3.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,7440
20255,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,3922
20256,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,1566
20257,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,9147
20258,Founders Brewing Company,5.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,9895
20259,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,7724
20260,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,933
20261,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,8247
20262,Founders Brewing Company,5.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,3248
20263,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,5087
20264,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,9518
20265,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,2043
20266,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,6411
20267,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,9990
20268,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,5702
20269,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,8210
20270,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,6485
20271,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,7451
20272,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,7524
20273,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,5784
20274,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,8500
20275,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,9790
20276,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,9377
20277,Founders Brewing Company,3.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,269
20278,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,1880
20279,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,4744
20280,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,5194
20281,Founders Brewing Company,3.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,7422
20282,Founders Brewing Company,5.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,1749
20283,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,1654
20284,Founders Brewing Company,3.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,5079
20285,Founders Brewing Company,3.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,5116
20286,Founders Brewing Company,3.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,9588
20287,Founders Brewing Company,3.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,4057
20288,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,8381
20289,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,9867
20290,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,9230
20291,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,6388
20292,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,3881
20293,Founders Brewing Company,5.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,3683
20294,Founders Brewing Company,3.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,1157
20295,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,2211
20296,Founders Brewing Company,5.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,3419
20297,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,7683
20298,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,9701
20299,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,8530
20300,Founders Brewing Company,3.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,2740
20301,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,8710
20302,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,1944
20303,Founders Brewing Company,5.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,1333
20304,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,1768
20305,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,5792
20306,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,8926
20307,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,3550
20308,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,7333
20309,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,9320
20310,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,9513
20311,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,9767
20312,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,3001
20313,Founders Brewing Company,3.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,1862
20314,Founders Brewing Company,3.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,78
20315,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,2032
20316,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,51
20317,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,4445
20318,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,5655
20319,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,7675
20320,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,4121
20321,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,591
20322,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,4856
20323,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,8266
20324,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,3972
20325,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,7490
20326,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,4949
20327,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,9650
20328,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,2498
20329,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,10516
20330,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,7823
20331,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,9558
20332,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,8654
20333,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,4324
20334,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,7311
20335,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,1707
20336,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,9079
20337,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,6600
20338,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,839
20339,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,2021
20340,Founders Brewing Company,3.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,7862
20341,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,7331
20342,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,8325
20343,Founders Brewing Company,5.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,8169
20344,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,6131
20345,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,3369
20346,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,1174
20347,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,981
20348,Founders Brewing Company,3.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,5254
20349,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,8586
20350,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,3771
20351,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,3826
20352,Founders Brewing Company,5.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,9605
20353,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,892
20354,Founders Brewing Company,3.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,3037
20355,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,10509
20356,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,9573
20357,Founders Brewing Company,4.0,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,6667
20358,Founders Brewing Company,4.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,2785
20359,Founders Brewing Company,3.5,Rye Beer,Founders Red's Rye PA,6.6,Founders Red's Rye PA (Founders Brewing Company),18,7727
